epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,10.58440113067627,2.419178113037841,0.5,0.003314203037336204,0.013817098213403569,0.0020106798333843524,0.0,0.01176938336602477,0.0005412913173378247,0.013891129485712755,0.003587688005298076,0.0,0.0,0.017016486533536206,0.0013315129400099685
2,physics,6.5061354637146,2.3396312796482372,1.0,0.002910531461873823,0.012475371702171827,0.00184224812182348,0.0,0.011494810162597756,0.000504344807187953,0.013725917031300949,0.003533760557769979,0.0,0.0,0.01682067795487858,0.0013278804014705671
3,physics,6.423961639404297,2.29492270188853,1.0,0.002808951933440572,0.012139226949395976,0.0017916146007744631,0.0,0.011156538245782728,0.00048635815937728795,0.013570623742353996,0.003426507054890612,0.0,0.0,0.01662808350918677,0.0013442061605531998
4,physics,7.385286331176758,2.497516644426324,1.0,0.0027459443998006142,0.012039515478855314,0.001770376996766951,0.0,0.011010293666681372,0.00047421459115342594,0.013822472363010348,0.0034712056029312962,0.0,0.0,0.016906707123822015,0.0013486319077794984
5,physics,26.115825653076172,2.270355225160393,1.0,0.0026614697307437577,0.012074966721100028,0.0017188207978049352,0.0,0.010888595690418836,0.0004708218120569752,0.013535598340450518,0.0033982570040908535,0.0,0.0,0.016541692997085168,0.0013069660179379503
6,physics,7.547740936279297,2.627894123923343,1.0,0.0026437740625034566,0.012278803455150906,0.0017173142652670342,0.0,0.010969857432594717,0.0004693673766998309,0.013777201555219273,0.0033813491959012293,0.0,0.0,0.0167999255477182,0.0013320494107214496
7,physics,6.311740875244141,2.1764194719815175,1.0,0.0025942425493051535,0.011365378241605249,0.0016864972850196165,0.0,0.010429384198702176,0.0004659552389717371,0.013673363345981444,0.003343164713290714,0.0,0.0,0.016660931316398134,0.0013159858456644035
8,physics,6.052204132080078,2.064419686492943,1.0,0.002579175161669833,0.012307836519583584,0.0016504276877681604,0.0,0.01083994728557321,0.00045642616404271584,0.01364760925155758,0.0033116749697208606,0.0,0.0,0.016617427241282175,0.0013139807106614513
9,physics,6.790868282318115,2.421096525835574,1.0,0.0025750959785461425,0.011635591371234323,0.0016597642247786655,0.0,0.01051205486273354,0.00045939892500912856,0.013648904990029815,0.0032829877720433193,0.0,0.0,0.01658005964435987,0.0012896606978341537
10,physics,13.297262191772461,2.252384421902207,1.0,0.0025516934104308983,0.011620860637497751,0.0016593106179002407,0.0,0.010476019178578641,0.0004545847472013556,0.013544836037811018,0.0032247674992095503,0.0,0.0,0.016468824906237172,0.0013116050369400005
