epoch,stage,train_boundary,train_continuity,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_solver,train_temperature,train_total,train_vapor_composition,validation_boundary,validation_continuity,validation_pressure,validation_pure_vapor_pressure,validation_solver,validation_temperature,validation_total,validation_vapor_composition
1,experimental,0.0,0.0,30.95962142944336,13.979744826894617,1.0643012111047372,1.716889602501309,0.0,0.0,1.9969293465453823,0.07418333112157045,0.0,0.0,0.43329055453110177,1.1488374648450645,0.0,0.0,1.0743435564349215,0.06663426438856629
2,experimental,0.0,0.0,33.61904525756836,11.468113256119532,0.6602562695934028,1.2212635065598099,0.0,0.0,1.3383676969648555,0.06747967585923251,0.0,0.0,0.37300330286301364,1.0567169538254462,0.0,0.0,0.9614470102842908,0.0600852242379682
3,experimental,0.0,0.0,20.38363265991211,9.956077492703502,0.5642275356277461,1.1090484142191575,0.0,0.0,1.1823433837452797,0.06359164267110975,0.0,0.0,0.27763241739052236,1.0348289410273235,0.0,0.0,0.8558585713630816,0.06081168454730422
4,experimental,0.0,0.0,30.101957321166992,10.442960848184525,0.46200395943877914,1.0584107812976449,0.0,0.0,1.0610289875108283,0.06981962620367914,0.0,0.0,0.26220611760178725,1.031010449477916,0.0,0.0,0.8554933864501901,0.0777820383798674
5,experimental,0.0,0.0,21.668846130371094,9.120934477594904,0.38752889275912034,1.0042971723393135,0.0,0.0,0.9575184249717749,0.06784094791374036,0.0,0.0,0.2188510493577174,1.0399242862590454,0.0,0.0,0.8157348945319414,0.07692169313297195
6,experimental,0.0,0.0,32.318687438964844,11.665856055223397,0.3560694765057618,1.028822019847387,0.0,0.0,0.9391259116517776,0.0686454266808341,0.0,0.0,0.20953922778828066,0.9630819126972135,0.0,0.0,0.7569030887266784,0.06582291976358633
7,experimental,0.0,0.0,24.934497833251953,9.41095402614195,0.3270318079506702,0.9511024460131225,0.0,0.0,0.871839222732449,0.06925618872115176,0.0,0.0,0.19736267688480222,0.9651883777003073,0.0,0.0,0.7497486331723225,0.06979176589101979
8,experimental,0.0,0.0,46.9860725402832,11.22528452616312,0.30850530685195654,0.9330543717633216,0.0,0.0,0.8435621862118776,0.06852969494904082,0.0,0.0,0.20590399886418098,0.9740643723648981,0.0,0.0,0.7599652669237572,0.06702907387701834
9,experimental,0.0,0.0,46.06568145751953,14.286481244968279,0.30802937943997266,0.955818649714619,0.0,0.0,0.8541738282800302,0.06823512215273778,0.0,0.0,0.2173785904583214,0.9182453912758978,0.0,0.0,0.750391370368181,0.07389009317086041
10,experimental,0.0,0.0,48.98774337768555,15.073524541054582,0.3048905644169785,0.9333513811821523,0.0,0.0,0.840423410125062,0.06885715217839083,0.0,0.0,0.1772887314930175,0.9375491992550757,0.0,0.0,0.7165966978272144,0.07053335807608359
11,experimental,0.0,0.0,41.00458526611328,14.667820845113852,0.27215605955745154,0.9084043595108052,0.0,0.0,0.795064704178853,0.06870646931514676,0.0,0.0,0.16405954813875423,0.925556297572154,0.0,0.0,0.6945070381707092,0.06766933797426807
12,experimental,0.0,0.0,36.82035446166992,15.503484686503626,0.2593558697051296,0.9247886038410728,0.0,0.0,0.7918744291136064,0.07012425782655857,0.0,0.0,0.16385729296538679,0.9329677665826591,0.0,0.0,0.6998588612176405,0.0695176882325342
13,experimental,0.0,0.0,54.34649658203125,16.723586158717264,0.2700510529280808,0.9237663518014656,0.0,0.0,0.7997134880748855,0.06777925976234185,0.0,0.0,0.19512573545697487,0.9156453004048305,0.0,0.0,0.7161645156918696,0.06321612812191027
14,experimental,0.0,0.0,44.91606521606445,14.539855817453834,0.25884151724236487,0.912521901651736,0.0,0.0,0.7845724844725263,0.0694700196079155,0.0,0.0,0.17075896709561006,0.9508790396976089,0.0,0.0,0.728701322367697,0.08250282787898393
