epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,experimental,30.697547912597656,10.84751040207185,0.35553786235278934,0.7070167635067982,0.0,0.0,0.730080718788178,0.02103447257681609,0.07881187529940355,0.07178842325887863,0.0,0.0,0.1226840129024104,0.007977927985944246
2,experimental,17.53489875793457,4.513014015936511,0.057808465320588295,0.08675414742532213,0.0,0.0,0.1060030647404824,0.004817525683827694,0.039758661663845965,0.0803746251516905,0.0,0.0,0.08604228045595319,0.0060963046393896405
3,experimental,15.650618553161621,4.085103521828135,0.04451207633316699,0.06764611082281898,0.0,0.0,0.08297316297384588,0.004638031515707693,0.044177796887724025,0.011964552178381526,0.0,0.0,0.05625297697751146,0.006092903718940522
4,experimental,9.604369163513184,3.017535410245376,0.03166557624262667,0.04353823130742158,0.0,0.0,0.0569559684194123,0.003521276239082317,0.032638676268489736,0.021336944803662942,0.0,0.0,0.04755845018907597,0.004251301313113225
5,experimental,9.516788482666016,2.9337162336936813,0.028588651723934936,0.046929918018675805,0.0,0.0,0.0553321317265988,0.0032785207604668844,0.017095395314850305,0.030561283441401382,0.0,0.0,0.03612527310063964,0.0037492364399919383
6,experimental,11.398676872253418,2.706719491512941,0.025890072787421024,0.0402524677058096,0.0,0.0,0.04917552926263319,0.003159222758658475,0.029441063831511297,0.034240632963605765,0.0,0.0,0.05206036018697839,0.005498979240655899
7,experimental,12.20888900756836,2.547421108515865,0.0237784737738604,0.041599717913521975,0.0,0.0,0.047662362677463904,0.0030840299672902057,0.01995440837191908,0.017308265071111044,0.0,0.0,0.032024181987109934,0.0034156408847162596
8,experimental,8.403524398803711,2.6205485805685274,0.02456252556624096,0.03462005225882158,0.0,0.0,0.04486973082897674,0.0029971789282935333,0.01675310696622259,0.016671600373994903,0.0,0.0,0.028403862134406443,0.0033149559688019125
9,experimental,9.653759956359863,3.1463877286057165,0.023063414946837318,0.04448101303982796,0.0,0.0,0.04799026798143395,0.0026863465489801674,0.019420191253486433,0.03273527594635533,0.0,0.0,0.039229595935658404,0.0034417655367992425
10,experimental,8.894388198852539,2.905426724367385,0.023404270515193486,0.03829532563190394,0.0,0.0,0.04561442872858592,0.003062495586105238,0.015379312791322408,0.010862860299407896,0.0,0.0,0.024248132384137103,0.0034373894971060125
11,experimental,8.74406909942627,2.526630586824735,0.018370486478749774,0.04104716101820811,0.0,0.0,0.04153711004045051,0.002643043075717646,0.017094294785668974,0.02009107570215986,0.0,0.0,0.03024811042766822,0.00310827821101013
12,experimental,12.934661865234375,3.270139484174292,0.023256218296326573,0.04221746142808822,0.0,0.0,0.04718276217131187,0.0028178129739969736,0.023387263970155465,0.010819483970408328,0.0,0.0,0.03215556728996729,0.0033585615333561834
13,experimental,9.485803604125977,2.490925830785384,0.017837610592626747,0.037543917937072055,0.0,0.0,0.0392468335154519,0.002637264357356024,0.010326218987373929,0.00801484242899613,0.0,0.0,0.017460520134160395,0.0031268799089287456
14,experimental,6.700099945068359,1.8661487563066725,0.015963974378432447,0.029682203119089895,0.0,0.0,0.03317514572761697,0.0023700697696184747,0.0104137293406223,0.0048388942490610615,0.0,0.0,0.015550928925605197,0.002717753222800399
15,experimental,6.625405788421631,2.098596208448213,0.014142510446596855,0.028534791726494785,0.0,0.0,0.030737248193952675,0.0023273418087733397,0.011428326613416797,0.018809782784573098,0.0,0.0,0.02381865925302631,0.0029854415180651764
16,experimental,8.881004333496094,2.5592781626961236,0.014804578586344435,0.032467297883158275,0.0,0.0,0.03338025504395801,0.0023420275778751865,0.008295385559138498,0.005768149284688805,0.0,0.0,0.014154479152670032,0.002975019283200565
17,experimental,6.309068202972412,2.0058412590029184,0.012861714129820439,0.02678502863995377,0.0,0.0,0.028349654897601523,0.0020954265003027177,0.009939575224722686,0.0037906041581759623,0.0,0.0,0.014293250872900612,0.002458373525817143
18,experimental,9.857260704040527,2.4443991557282376,0.013211259553787966,0.027999773957140137,0.0,0.0,0.02927962988178212,0.0020684833003951327,0.00985914277599046,0.00758472211600747,0.0,0.0,0.016269456006978687,0.0026179524016027387
19,experimental,10.348319053649902,2.8860750355620923,0.014257909185184261,0.03107581056924738,0.0,0.0,0.031790382947162556,0.0019945683685325096,0.013366913128840295,0.009281082139319838,0.0,0.0,0.021386455156301196,0.003379001502731913
20,experimental,7.587316989898682,2.6911475209798423,0.01449897097185012,0.02795190672094738,0.0,0.0,0.030627002374668238,0.0021520780465818503,0.011274588441378191,0.004418331127166503,0.0,0.0,0.015915615386084506,0.002431861737644986
21,experimental,9.068437576293945,2.582429767018988,0.012468059816108445,0.024377969172681382,0.0,0.0,0.026681335206906066,0.002024290645937569,0.007771389264809458,0.019088152657403906,0.0,0.0,0.019242237567117338,0.0019267716346994827
22,experimental,7.982350826263428,2.364649923435713,0.010901106278276333,0.02508037834746427,0.0,0.0,0.02533307015776172,0.0018917747669825627,0.00730945799793852,0.008877004790089191,0.0,0.0,0.013805482928690157,0.0020575225108156077
23,experimental,9.865201950073242,2.6337652744588156,0.010531037457194487,0.0229546521348155,0.0,0.0,0.023733851465387368,0.001725488164828103,0.012062958294623777,0.0017506939222680796,0.0,0.0,0.014890330990678385,0.0019520257330058438
24,experimental,11.085648536682129,2.9671852873026037,0.010245818411106663,0.023523448455791646,0.0,0.0,0.02357584943841764,0.0015683067620177783,0.00698897438613992,0.007950868851989262,0.0,0.0,0.012784364976381002,0.001819956079615574
25,experimental,11.413524627685547,2.9158993219301292,0.009983248103724428,0.022926858493780004,0.0,0.0,0.022995744411530652,0.001549067302264366,0.009457930775457308,0.004466916776819792,0.0,0.0,0.013775465470787725,0.002084076159486645
26,experimental,8.7501859664917,3.1999122494522494,0.009015179786949903,0.02029032397983864,0.0,0.0,0.020660955802423404,0.0015006139795397705,0.008632276599344454,0.013054541191147444,0.0,0.0,0.017052166212938334,0.0018926192761251801
27,experimental,8.950196266174316,2.992475677238391,0.008442068397937381,0.01903183856180216,0.0,0.0,0.01933640125295764,0.0013784135173263623,0.0037699174748635606,0.0035230993702211172,0.0,0.0,0.0069887214340269566,0.0014572542920512589
28,experimental,6.671071529388428,2.4420446674509537,0.007595161189288411,0.015784512459048716,0.0,0.0,0.016794618063291102,0.0013072006223527404,0.004069049046129773,0.0030657690719970944,0.0,0.0,0.007163703221043474,0.0015617697132065107
29,experimental,11.420611381530762,3.5738613827697114,0.008646959911918588,0.01858961722923094,0.0,0.0,0.01919885331914293,0.0012570850528689963,0.007142605260014534,0.005147323749904325,0.0,0.0,0.011570704463673266,0.0018544375014148261
30,experimental,11.363897323608398,2.936567423237947,0.00774927948389616,0.01920615514862977,0.0,0.0,0.018634519873875627,0.0012821629012661736,0.0051042623817920685,0.00225968243466923,0.0,0.0,0.007495226142437835,0.0012611225369925563
