epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,8.695596694946289,2.9293835067624197,0.5,0.004965970508817642,0.018608085421543002,0.0029630468558539584,0.0,0.016433352127876034,0.0006818155749549807,0.0027340809464112283,0.0010358056740547965,0.0,0.0,0.004087838073234589,0.0008358542957186242
2,physics,8.246010780334473,2.6912578477909426,1.0,0.004551500731016173,0.01893362251856408,0.00274640675390344,0.0,0.017416066087353292,0.0006513472031484997,0.002596422481193682,0.0011954360811704163,0.0,0.0,0.00402193971149444,0.0008277992758170357
3,physics,5.193827152252197,2.4422029565142087,1.0,0.004446931955702018,0.01879763886215487,0.0026620794402152613,0.0,0.017138404215817676,0.0006305732443704421,0.00274562041623685,0.000974173454697197,0.0,0.0,0.004046749102493801,0.0008140421032811835
4,physics,8.746383666992188,2.6033990026144456,1.0,0.004407155317137339,0.018011270242338482,0.002642938153603704,0.0,0.016677036901926182,0.0006213082156646314,0.002668500440786195,0.0009616127469998742,0.0,0.0,0.003923154652069773,0.0007738477621264185
5,physics,6.949823379516602,2.73675579500448,1.0,0.004333900242887867,0.017335553096207493,0.0025763788208102135,0.0,0.016198383065437926,0.0006203275491149501,0.0026237199982705665,0.0009557075892255134,0.0,0.0,0.0039045566059159893,0.0008029828991341513
6,physics,8.064006805419922,2.723472714798613,1.0,0.0043498395410663795,0.018448645457947208,0.0025740834577155365,0.0,0.01676569104496955,0.0006174453977295514,0.0026303881410452284,0.0011386295357164755,0.0,0.0,0.004002418806185412,0.000802715706355723
7,physics,5.638763904571533,2.504965153539368,1.0,0.0042531252260861125,0.017716947718186996,0.002530478560292596,0.0,0.016249633023603112,0.0006075552247491475,0.0024938340960131626,0.0009389072906274829,0.0,0.0,0.003716032693256304,0.0007527450846479615
8,physics,5.468307018280029,2.3170289329209255,1.0,0.00421425822417676,0.01777858165877808,0.0025103598931823803,0.0,0.01621604547762746,0.0006021364582263674,0.0025528490332442314,0.0009158056531727103,0.0,0.0,0.003794764606710075,0.000784012734078898
9,physics,6.6567277908325195,2.7764278267066516,1.0,0.004208812873483836,0.01732816120624269,0.002491178196801253,0.0,0.01595729262085329,0.0005932208370961035,0.0024554765899410915,0.0009579756537261797,0.0,0.0,0.0036983726692897487,0.0007639083444778716
10,physics,7.445034503936768,2.588459039857874,1.0,0.004186445283849787,0.017975788791825462,0.0024631640682465043,0.0,0.016231053790652938,0.0005935499965730098,0.0024633260756625063,0.0009953208830405264,0.0,0.0,0.0037281248734803377,0.0007671383981383049
