epoch,stage,train_boundary,train_continuity,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_solver,train_temperature,train_total,train_vapor_composition,validation_boundary,validation_continuity,validation_pressure,validation_pure_vapor_pressure,validation_solver,validation_temperature,validation_total,validation_vapor_composition
1,experimental,0.0,0.0,38.32859420776367,17.565319327692027,0.7452054208852692,1.2362194538645466,0.0,0.0,1.414157818233743,0.050842680576465134,0.0,0.0,0.2420057078263563,0.3196307848084648,0.0,0.0,0.4192687564419804,0.017447661718131856
2,experimental,0.0,0.0,26.489858627319336,10.985565840478168,0.17985993362480804,0.2599553079622794,0.0,0.0,0.32256761575723414,0.012730026798002735,0.0,0.0,0.14811232897393023,0.19776030554737298,0.0,0.0,0.25815358147856454,0.011161103298694923
3,experimental,0.0,0.0,18.970460891723633,8.338006073915505,0.1120165256957083,0.1879720999439887,0.0,0.0,0.2154853264091838,0.009482749401815708,0.0,0.0,0.15028741714594887,0.19405321649862872,0.0,0.0,0.25815371438259804,0.010839688677626141
4,experimental,0.0,0.0,20.86610984802246,8.22100305883329,0.09177797337676628,0.16676708741313276,0.0,0.0,0.18481680560923724,0.009655291699555986,0.0,0.0,0.1331400191150824,0.17921999699897245,0.0,0.0,0.23542651671991383,0.012676497087883596
5,experimental,0.0,0.0,19.5316219329834,7.0457040673517755,0.0835174350844414,0.16510769673245765,0.0,0.0,0.17541519310403977,0.009343908941157776,0.0,0.0,0.11834496478310792,0.18150666043908859,0.0,0.0,0.21889402069970626,0.0097957287221861
6,experimental,0.0,0.0,14.537910461425781,6.026186184749218,0.06652985794951297,0.13846877707927557,0.0,0.0,0.14444357834167743,0.008679330294156927,0.0,0.0,0.10958846384100737,0.14906546506465992,0.0,0.0,0.1956913612089765,0.011570166852116153
7,experimental,0.0,0.0,17.819032669067383,5.857475762663494,0.058278750939893355,0.1367549739597008,0.0,0.0,0.13545822305232177,0.008801985564701954,0.0,0.0,0.08734605056874481,0.14357179283087487,0.0,0.0,0.1707074198356503,0.011575472929027773
8,experimental,0.0,0.0,19.899085998535156,6.837054009106627,0.052394334125489314,0.12179421769962133,0.0,0.0,0.12148000109573821,0.008188558221863367,0.0,0.0,0.06649802859850464,0.12687132059170506,0.0,0.0,0.13918666135493687,0.009252972887158175
9,experimental,0.0,0.0,23.752431869506836,8.576606656550043,0.048403360858011085,0.11901841129119542,0.0,0.0,0.11541930057415184,0.007506732706690041,0.0,0.0,0.05598336710881202,0.10647613992920617,0.0,0.0,0.12025105975757347,0.011029624157187104
10,experimental,0.0,0.0,16.410173416137695,6.62849919923993,0.04285340665877689,0.10467474397597624,0.0,0.0,0.10246218144286585,0.007271402219800116,0.0,0.0,0.05191844983648075,0.13349369057758953,0.0,0.0,0.13307960635619498,0.014414313635270784
