epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,experimental,28.983346939086914,10.34915274536988,0.41811252851529673,0.8748725657453817,0.0,0.0,0.8781327165114887,0.022583916880426817,0.04853609041696754,0.09924922444090988,0.0,0.0,0.10142386223071188,0.00326315779367575
2,experimental,13.050130844116211,4.758177319287771,0.054666308619982486,0.08846041473442441,0.0,0.0,0.10461266397383469,0.005716148488522884,0.04842839390039444,0.11432125645777139,0.0,0.0,0.1088923010872214,0.003303276365931604
3,experimental,10.25168514251709,3.3778101673808796,0.03668073178052017,0.05729809153389882,0.0,0.0,0.06952300331203781,0.004193225337958352,0.02357454003138437,0.038141108390705364,0.0,0.0,0.04567961020199633,0.0030345160717360716
4,experimental,10.452491760253906,3.154090929321145,0.032959633090663486,0.054809201954990366,0.0,0.0,0.06407759627886997,0.0037133623588047945,0.030428285448096733,0.06336133803616571,0.0,0.0,0.06470146830816295,0.0025925137853836486
5,experimental,7.991733551025391,2.514725154738906,0.0256463055231638,0.04419293947427318,0.0,0.0,0.05117124207493906,0.0034284669050354457,0.02156500820873192,0.05203394434358204,0.0,0.0,0.0497878713337756,0.0022058908156124433
6,experimental,8.161717414855957,2.873572421057815,0.027231094124679788,0.04225083201089817,0.0,0.0,0.05145487306912472,0.003098362945504411,0.015862651369971795,0.034973898362265436,0.0,0.0,0.035023088006107185,0.001673486892864602
7,experimental,8.533228874206543,3.2217764823361073,0.025606665759146777,0.045833201358279695,0.0,0.0,0.051484201060184184,0.0029609346687781155,0.012957164652398608,0.03836815451266687,0.0,0.0,0.0335753815073664,0.0014341396963975048
8,experimental,4.539835453033447,2.179808882134416,0.020869621510851994,0.039302204769031776,0.0,0.0,0.04347531822416365,0.0029545943983148213,0.011822681637347074,0.018898829030521338,0.0,0.0,0.02289203132466717,0.0016199355965572826
9,experimental,7.040916442871094,2.549637526535328,0.021970264773355553,0.04104436865475112,0.0,0.0,0.04553843630700398,0.0030459869779227585,0.019641076024230673,0.05865388138230005,0.0,0.0,0.05039768754530348,0.0014296702562074965
10,experimental,13.738102912902832,3.029796840941721,0.024620410472728126,0.04404788270572566,0.0,0.0,0.04959618973015612,0.0029518376621131574,0.010945387688871905,0.022780456425858794,0.0,0.0,0.024198359825252168,0.0018627437176337229
11,experimental,8.585695266723633,2.1185370801671946,0.0188508439689603,0.031479402751253716,0.0,0.0,0.03728899822836386,0.0026984526837089936,0.019513708503289116,0.05229885212418454,0.0,0.0,0.04745687789268257,0.0017937433954781097
12,experimental,10.17039680480957,2.887888375204371,0.020674512053133667,0.04208807941931152,0.0,0.0,0.04433107820416849,0.002612525984836059,0.014394330272440753,0.03225111039303943,0.0,0.0,0.03204937067232738,0.001529485444558877
13,experimental,11.269523620605469,2.7311135637848705,0.018685842543880653,0.03797985643920646,0.0,0.0,0.04011341109117248,0.00243764072463261,0.00841365428384167,0.011810524075276614,0.0,0.0,0.015717744683198507,0.001398828449833994
14,experimental,9.581486701965332,2.4428607676980625,0.019701978920441395,0.034901601484625185,0.0,0.0,0.039634700016867544,0.002481920284971816,0.019572649994937096,0.05093407481702981,0.0,0.0,0.046495277990293765,0.0014555899976901915
15,experimental,9.768692016601562,2.634013252528755,0.017603923975767356,0.035398967722072384,0.0,0.0,0.03774915985325395,0.0024457518554655464,0.004738776270526549,0.008499116230323829,0.0,0.0,0.010167143281899105,0.0011788090467144277
16,experimental,6.215181827545166,1.960416692016416,0.015952620601971997,0.029779466333661346,0.0,0.0,0.03307167273027361,0.002229319053093961,0.019452105157941744,0.06324741761431674,0.0,0.0,0.05231223205999775,0.0012364180112844178
17,experimental,5.206182479858398,1.8035349918490402,0.013704579551927469,0.030533798136179267,0.0,0.0,0.031142900214555052,0.0021714217104344736,0.0125827275895776,0.03716804699982563,0.0,0.0,0.032577701489240427,0.0014109497552850794
18,experimental,7.919507026672363,2.7019816217512638,0.0172803837437482,0.033678956275993224,0.0,0.0,0.0364361617062681,0.0023162999395237058,0.009721242472817556,0.017952077152485348,0.0,0.0,0.019621728821683324,0.0009244476491328102
19,experimental,8.896919250488281,1.849453389684869,0.012877210108141976,0.028773097557083002,0.0,0.0,0.029364393533765264,0.0021006348115253054,0.009581875164082366,0.028881893765942825,0.0,0.0,0.02526192159201559,0.0012390990355643778
20,experimental,4.997457981109619,2.017859700819192,0.014442694211689344,0.02989910401424027,0.0,0.0,0.03157430463027181,0.0021820584507023944,0.013342283547789022,0.01945324657351108,0.0,0.0,0.024287070605636302,0.0012181638862207038
