epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,6.3484601974487305,1.8974444079131167,0.5,0.0030331131954733255,0.010845220241319632,0.0019354226847073885,0.0,0.009999172996407596,0.0005757383007255704,0.0013466942499097963,0.0012293135981706765,0.0,0.0,0.0025591719720587636,0.0005978208760287138
2,physics,7.343916416168213,1.8484776462906112,1.0,0.002818532003644999,0.0100586471476405,0.0017817984162231662,0.0,0.010179345000845528,0.0005496910908218368,0.0012340762721212118,0.0011100011716765545,0.0,0.0,0.0023759880296935973,0.0005869112071665567
3,physics,5.822026252746582,2.2986797564496215,1.0,0.0027834150613272983,0.010571234230240268,0.0017348621328655861,0.0,0.010339289119533851,0.0005353948082981028,0.0012378574678699342,0.0011126942673210529,0.0,0.0,0.0023689649617861983,0.0005747603460749449
4,physics,4.003868579864502,1.891281119590922,1.0,0.002707148197206987,0.009879880701222291,0.0016658098073303543,0.0,0.009850891290709695,0.0005379928671285372,0.0012248228461912915,0.0010557867014693134,0.0,0.0,0.0023200805242729666,0.0005673643357461106
5,physics,5.075421333312988,2.0546393600310013,1.0,0.0026777201738486726,0.009870111997729455,0.0016758919006922529,0.0,0.00981298545655225,0.0005243173210262268,0.0011688981730265905,0.001098414731130704,0.0,0.0,0.0022895863585974145,0.0005714808402804896
6,physics,5.6733503341674805,2.1286575965753136,1.0,0.0026521825156609986,0.01023202444598361,0.0016324258630484125,0.0,0.009922282529057556,0.000521661917574567,0.0012076399237505042,0.0010563494271955034,0.0,0.0,0.002294277726366316,0.0005584631261693927
7,physics,5.431567192077637,2.3813255091648045,1.0,0.002627552912561048,0.009894681984721617,0.0016513503053685907,0.0,0.009738670110108956,0.0005124258979080072,0.0011407034954481177,0.0011228162635917832,0.0,0.0,0.0022551064573278364,0.0005529948352404789
8,physics,6.164035797119141,1.829499056854865,1.0,0.0025844874289213497,0.010255966952764903,0.001595827574569647,0.0,0.00981686566474589,0.0005085671622520917,0.0011194383843501892,0.0011226317492132418,0.0,0.0,0.0022292454700429468,0.000548491274567646
9,physics,4.359976768493652,1.8096367780582054,1.0,0.002560670537267975,0.009671805568900996,0.0015774754827625743,0.0,0.009484427642140202,0.0005103787794392667,0.0010934047177496473,0.0009884457611760136,0.0,0.0,0.0021364397844362178,0.0005488121996933731
10,physics,5.290453910827637,1.9761187313309414,1.0,0.002551210348121372,0.009465574691354409,0.0015617388181944766,0.0,0.009354646775936858,0.000508910243344003,0.001121548720832364,0.0010131584524158263,0.0,0.0,0.0021713560014250594,0.0005432280357114521
