epoch,stage,train_activity_coefficient,train_direct_thermodynamic_total,train_excess_gibbs,train_fugacity_warmup_scale,train_gamma_component_coverage,train_ge_state_coverage,train_gradient_norm,train_total,train_vle_pressure,train_vle_pure_vapor_pressure,train_vle_teacher_forced_fugacity,train_vle_temperature,train_vle_total,train_vle_vapor_composition,validation_isobaric_coverage,validation_isobaric_solver_failure_rate,validation_isobaric_temperature_mae_k,validation_isobaric_y_mae,validation_isothermal_coverage,validation_isothermal_pressure_mae_kpa,validation_isothermal_solver_failure_rate,validation_isothermal_y_mae
1,stage1_direct_ge,0.007399949726349694,0.005381933499743446,0.0016819586272736387,0.0,0.6355324932048431,0.4955522609340252,0.09611947651495013,0.005381933499743446,,,,,,,1.0,0.0,1.6946554134390437,0.018423103470692807,1.0,4.287010732894512,0.0,0.01978951077257764
2,stage1_direct_ge,0.0061286174624786425,0.004676063238519532,0.0016117544989273321,0.0,0.6355324932048431,0.4955522609340252,0.08463573111356969,0.004676063238519532,,,,,,,1.0,0.0,1.798778638247042,0.020142769873691565,1.0,3.6562960371106965,0.0,0.015752514583204574
3,stage1_direct_ge,0.005166356459087162,0.004016178802054119,0.0014330005651734528,0.0,0.6355324932048431,0.4955522609340252,0.05622576829943505,0.004016178802054119,,,,,,,1.0,0.0,1.6241775978217712,0.01665341928713155,1.0,3.359084237213687,0.0,0.016258407335533406
4,stage1_direct_ge,0.005009763724186044,0.0039673856186167545,0.0014625037724024718,0.0,0.6355324932048431,0.4955522609340252,0.06168102735917245,0.0039673856186167545,,,,,,,1.0,0.0,1.6212959108514293,0.01935375499134873,1.0,2.8932242429051587,0.0,0.014685814572139123
5,stage1_direct_ge,0.00484198918857218,0.003839318954365336,0.0014183243304072904,0.0,0.6355324932048431,0.4955522609340252,0.054788986749786904,0.003839318954365336,,,,,,,1.0,0.0,1.9362310894465053,0.0220111566038405,1.0,3.2855681689045495,0.0,0.016456931348127528
6,stage1_direct_ge,0.004703888166898345,0.0038459070518425077,0.0014939629502133296,0.0,0.6355324932048431,0.4955522609340252,0.05163082387275333,0.0038459070518425077,,,,,,,1.0,0.0,1.787004722121071,0.020633925627542942,1.0,2.5525091141408107,0.0,0.015761742321150348
7,stage1_direct_ge,0.005213858972661186,0.0041022984862885865,0.0014953690286015704,0.0,0.6355324932048431,0.4955522609340252,0.059926517374955315,0.0041022984862885865,,,,,,,1.0,0.0,2.192095643814002,0.024347232822482183,1.0,2.6056852856247,0.0,0.013845446713532354
8,stage1_direct_ge,0.004566792086984623,0.0036985594055504675,0.0014151633465461814,0.0,0.6355324932048431,0.4955522609340252,0.055155685958978365,0.0036985594055504675,,,,,,,1.0,0.0,2.182872086864408,0.02311566392934676,1.0,3.2311573753439564,0.0,0.017310947377768615
9,stage1_direct_ge,0.005213858651375609,0.004070264543280096,0.0014633351811783434,0.0,0.6355324932048431,0.4955522609340252,0.05958735853091181,0.004070264543280096,,,,,,,1.0,0.0,2.0604776466498955,0.020690957352531403,1.0,2.1505899833266064,0.0,0.017131134263397824
10,stage1_direct_ge,0.0045698213421842965,0.003678772064150926,0.0013938613730952905,0.0,0.6355324932048431,0.4955522609340252,0.051606353115514085,0.003678772064150926,,,,,,,1.0,0.0,2.610601661811441,0.023207688290844165,1.0,2.583702476082812,0.0,0.017369485428482836
